addr	name	kind	target
446aa0	FUN_00446aa0	gamemisc	game_misc
446af0	FUN_00446af0	game	GameController
446bb0	FUN_00446bb0	gamemisc	game_misc
446e80	FUN_00446e80	lib	other
447110	FUN_00447110	game	GameController
447270	FUN_00447270	game	GameController
447310	FUN_00447310	gamemisc	game_misc
4476a0	FUN_004476a0	gamemisc	game_misc
447700	FUN_00447700	game	GameController
4478b0	FUN_004478b0	game	GameController
447b00	FUN_00447b00	game	GameController
447c20	ctor_1	game	CubeShader
447c70	ctor_0	game	CubeShader
447ce0	vfunc_0	game	CubeShader
447d10	FUN_00447d10	gamemisc	game_misc
447d50	FUN_00447d50	game	GameController
447d90	FUN_00447d90	game	GameController
447dd0	FUN_00447dd0	game	GameController
447e10	FUN_00447e10	gamemisc	game_misc
447fb0	FUN_00447fb0	game	GameController
448010	FUN_00448010	game	GameController
448070	FUN_00448070	game	GameController
448090	FUN_00448090	game	GameController
448100	FUN_00448100	game	GameController
448170	FUN_00448170	game	GameController
448280	FUN_00448280	game	GameController
4482a0	FUN_004482a0	game	GameController
448f10	FUN_00448f10	gamemisc	game_misc
448fe0	FUN_00448fe0	game	GameController
449040	FUN_00449040	game	GameController
449090	FUN_00449090	game	GameController
4490f0	FUN_004490f0	lib	other
449150	FUN_00449150	game	GameController
4492fa	Catch_All@004492fa	lib	crtstl
44931a	FUN_0044931a	game	GameController
449380	ctor_1	game	Database
449390	ctor_0	game	Database
4493c0	vfunc_0	game	Database
449400	FUN_00449400	gamemisc	game_misc
449420	FUN_00449420	gamemisc	game_misc
4494b0	FUN_004494b0	lib	crtstl
449540	FUN_00449540	lib	audit
4496a0	FUN_004496a0	gamemisc	game_misc
449720	FUN_00449720	lib	crtstl
4497a0	FUN_004497a0	game	GameController
4497b0	FUN_004497b0	gamemisc	game_misc
449810	FUN_00449810	game	GameController
4498d0	FUN_004498d0	game	GameController
449920	FUN_00449920	lib	crtstl
4499c0	FUN_004499c0	game	GameController
4499f0	FUN_004499f0	game	GameController
449b70	FUN_00449b70	game	Creature
449ba0	FUN_00449ba0	gamemisc	game_misc
449c00	FUN_00449c00	lib	audit
449cb0	FUN_00449cb0	lib	audit
449ce0	FUN_00449ce0	lib	audit
449db0	FUN_00449db0	lib	audit
449fe0	FUN_00449fe0	lib	audit
44a17d	Catch_All@0044a17d	lib	crtstl
44a1a0	FUN_0044a1a0	lib	audit
44a39e	Catch_All@0044a39e	lib	crtstl
44a3c0	FUN_0044a3c0	lib	audit
44a410	FUN_0044a410	lib	audit
44a476	Catch_All@0044a476	lib	crtstl
44a4b0	FUN_0044a4b0	lib	audit
44a500	FUN_0044a500	lib	audit
44a580	FUN_0044a580	lib	audit
44a600	FUN_0044a600	lib	audit
44a650	FUN_0044a650	lib	audit
44a690	FUN_0044a690	game	GameController
44a700	FUN_0044a700	lib	audit
44a79f	Catch_All@0044a79f	lib	crtstl
44a7c0	FUN_0044a7c0	gamemisc	game_misc
44a7e0	FUN_0044a7e0	game	GameController
44a8a0	FUN_0044a8a0	game	GameController
44a8c0	FUN_0044a8c0	lib	other
44a970	FUN_0044a970	gamemisc	game_misc
44a9f0	FUN_0044a9f0	lib	other
44aa20	FUN_0044aa20	lib	audit
44ab90	Catch_All@0044ab90	lib	crtstl
44abb0	FUN_0044abb0	lib	audit
44ad13	Catch_All@0044ad13	lib	crtstl
44ad30	FUN_0044ad30	lib	audit
44aee3	Catch_All@0044aee3	lib	crtstl
44af00	FUN_0044af00	gamemisc	game_misc
44aff0	FUN_0044aff0	game	GameController
44b040	FUN_0044b040	game	GameController
44b3b0	FUN_0044b3b0	lib	other
44b460	FUN_0044b460	gamemisc	game_misc
44b560	FUN_0044b560	lib	audit
44b580	FUN_0044b580	lib	audit
44b5a0	FUN_0044b5a0	lib	other
44b5f0	FUN_0044b5f0	lib	audit
44b660	FUN_0044b660	lib	audit
44b6d0	FUN_0044b6d0	lib	audit
44b740	FUN_0044b740	lib	audit
44b770	FUN_0044b770	game	GameController
44b7b0	FUN_0044b7b0	gamemisc	game_misc
44b7f0	FUN_0044b7f0	lib	crtstl
44b830	FUN_0044b830	lib	audit
44b880	FUN_0044b880	game	WorldInfo
44b920	FUN_0044b920	lib	audit
44b9f0	Catch_All@0044b9f0	lib	crtstl
44ba10	FUN_0044ba10	lib	audit
44baee	Catch_All@0044baee	lib	crtstl
44bb10	FUN_0044bb10	lib	audit
44bbec	Catch_All@0044bbec	lib	crtstl
44bc10	FUN_0044bc10	lib	audit
44bcc0	FUN_0044bcc0	lib	audit
44bd30	FUN_0044bd30	lib	audit
44bde0	FUN_0044bde0	lib	other
44be20	FUN_0044be20	lib	audit
44be30	FUN_0044be30	gamemisc	game_misc
44be40	FUN_0044be40	game	Creature
44cb50	FUN_0044cb50	game	GameController
44cce0	FUN_0044cce0	game	GameController
44cdb0	FUN_0044cdb0	gamemisc	game_misc
44d460	FUN_0044d460	lib	audit
44d4b0	FUN_0044d4b0	lib	audit
44d590	FUN_0044d590	lib	audit
44d620	FUN_0044d620	game	GameController
44d660	FUN_0044d660	lib	audit
44d77d	Catch_All@0044d77d	lib	crtstl
44d790	FUN_0044d790	game	GameController
44e120	FUN_0044e120	lib	crtstl
44e280	FUN_0044e280	lib	crtstl
44e340	FUN_0044e340	lib	crtstl
44e700	FUN_0044e700	gamemisc	game_misc
44e7a0	FUN_0044e7a0	lib	audit
44e890	FUN_0044e890	lib	audit
44e8d0	FUN_0044e8d0	game	GameController
44e910	ctor_0	game	EnchantWidget
44ea30	ctor_16	game	Interface
450920	FUN_00450920	game	GameController
450960	FUN_00450960	gamemisc	game_misc
450a00	FUN_00450a00	game	GameController
450ab0	FUN_00450ab0	gamemisc	game_misc
450b70	FUN_00450b70	game	GameController
450b90	vfunc_10	game	EnchantWidget
450c30	ctor_0	game	Field
450c50	FUN_00450c50	gamemisc	game_misc
450d90	FUN_00450d90	lib	other
450dc0	FUN_00450dc0	game	GameController
450e00	FUN_00450e00	lib	other
450e70	FUN_00450e70	game	GameController
450f00	FUN_00450f00	gamemisc	game_misc
450f40	FUN_00450f40	game	GameController
450f60	FUN_00450f60	game	GameController
450fb0	ctor_0	lib	crtstl
451020	ctor_0	lib	crtstl
451090	ctor_0	lib	crtstl
451100	ctor_0	lib	crtstl
451170	ctor_0	lib	crtstl
4511e0	FUN_004511e0	game	GameController
451210	FUN_00451210	gamemisc	game_misc
451360	Catch_All@00451360	lib	crtstl
451380	FUN_00451380	gamemisc	game_misc
4513f0	FUN_004513f0	game	GameController
451420	FUN_00451420	game	GameController
451440	FUN_00451440	game	GameController
451470	FUN_00451470	gamemisc	game_misc
4514b0	FUN_004514b0	lib	other
4514e0	FUN_004514e0	game	GameController
451510	FUN_00451510	game	GameController
451550	FUN_00451550	lib	other
4515f0	FUN_004515f0	game	GameController
4516e0	FUN_004516e0	lib	other
4517d0	FUN_004517d0	gamemisc	game_misc
451800	FUN_00451800	lib	audit
451850	FUN_00451850	lib	audit
451940	FUN_00451940	lib	other
451a60	FUN_00451a60	gamemisc	game_misc
451b10	FUN_00451b10	lib	other
451bf0	FUN_00451bf0	lib	other
451c57	Catch_All@00451c57	lib	crtstl
451c70	FUN_00451c70	lib	audit
451cc0	FUN_00451cc0	lib	audit
451d00	FUN_00451d00	lib	audit
451d40	FUN_00451d40	lib	audit
451d70	FUN_00451d70	lib	audit
451da0	FUN_00451da0	lib	audit
451dd0	FUN_00451dd0	gamemisc	game_misc
451e69	Catch_All@00451e69	lib	crtstl
451e80	FUN_00451e80	lib	audit
451ee0	FUN_00451ee0	lib	audit
451f10	FUN_00451f10	lib	audit
451f50	FUN_00451f50	lib	audit
451fd2	Catch_All@00451fd2	lib	crtstl
451ff0	FUN_00451ff0	lib	audit
452060	FUN_00452060	lib	audit
4520a0	FUN_004520a0	lib	audit
4520d0	FUN_004520d0	lib	audit
452100	FUN_00452100	lib	audit
452171	Catch_All@00452171	lib	crtstl
452190	FUN_00452190	lib	audit
4521c0	FUN_004521c0	lib	audit
452247	Catch_All@00452247	lib	crtstl
452260	FUN_00452260	gamemisc	game_misc
4522a0	FUN_004522a0	lib	other
4522e0	FUN_004522e0	lib	other
452320	FUN_00452320	lib	audit
4523ae	Catch_All@004523ae	lib	crtstl
4523f0	FUN_004523f0	lib	audit
452470	FUN_00452470	lib	audit
4524c0	FUN_004524c0	lib	audit
452500	FUN_00452500	lib	other
452540	FUN_00452540	lib	audit
4525df	Catch_All@004525df	lib	crtstl
452600	FUN_00452600	game	GameController
452650	FUN_00452650	gamemisc	game_misc
452690	FUN_00452690	lib	audit
4527d4	Catch_All@004527d4	lib	crtstl
452840	FUN_00452840	lib	audit
45299d	Catch_All@0045299d	lib	crtstl
452a10	FUN_00452a10	lib	audit
452c20	FUN_00452c20	lib	audit
452e30	FUN_00452e30	lib	other
453040	FUN_00453040	lib	audit
4531e7	Catch_All@004531e7	lib	crtstl
453230	FUN_00453230	lib	audit
453404	Catch_All@00453404	lib	crtstl
453420	FUN_00453420	lib	audit
45361f	Catch_All@0045361f	lib	crtstl
453670	FUN_00453670	lib	other
45386f	Catch_All@0045386f	lib	crtstl
4538c0	FUN_004538c0	lib	audit
45399a	Catch_All@0045399a	lib	crtstl
4539e0	FUN_004539e0	lib	audit
453b24	Catch_All@00453b24	lib	crtstl
453b40	FUN_00453b40	lib	audit
453c54	Catch_All@00453c54	lib	crtstl
453c90	FUN_00453c90	lib	other
453da4	Catch_All@00453da4	lib	crtstl
453de0	FUN_00453de0	lib	audit
453ef7	Catch_All@00453ef7	lib	crtstl
453f20	FUN_00453f20	lib	audit
453fa9	Catch_All@00453fa9	lib	crtstl
453ff0	FUN_00453ff0	lib	audit
454079	Catch_All@00454079	lib	crtstl
4540c0	FUN_004540c0	lib	audit
454149	Catch_All@00454149	lib	crtstl
454190	FUN_00454190	gamemisc	game_misc
454219	Catch_All@00454219	lib	crtstl
454260	FUN_00454260	lib	audit
4542e9	Catch_All@004542e9	lib	crtstl
454330	FUN_00454330	lib	audit
4543b9	Catch_All@004543b9	lib	crtstl
454400	FUN_00454400	lib	audit
454489	Catch_All@00454489	lib	crtstl
4544d0	FUN_004544d0	lib	audit
454559	Catch_All@00454559	lib	crtstl
4545a0	FUN_004545a0	lib	audit
454629	Catch_All@00454629	lib	crtstl
454670	FUN_00454670	lib	audit
4546f9	Catch_All@004546f9	lib	crtstl
454740	FUN_00454740	lib	audit
4547c9	Catch_All@004547c9	lib	crtstl
454810	FUN_00454810	lib	audit
454899	Catch_All@00454899	lib	crtstl
4548e0	FUN_004548e0	lib	audit
454969	Catch_All@00454969	lib	crtstl
4549b0	FUN_004549b0	lib	audit
454a39	Catch_All@00454a39	lib	crtstl
454a80	FUN_00454a80	lib	audit
454b09	Catch_All@00454b09	lib	crtstl
454b50	FUN_00454b50	lib	audit
454d60	FUN_00454d60	gamemisc	game_misc
454e30	FUN_00454e30	lib	other
454ef0	FUN_00454ef0	lib	other
454fe0	FUN_00454fe0	gamemisc	game_misc
455070	FUN_00455070	lib	other
4551b0	FUN_004551b0	lib	other
455270	FUN_00455270	gamemisc	game_misc
455340	FUN_00455340	lib	other
4553c0	FUN_004553c0	lib	other
455470	FUN_00455470	gamemisc	game_misc
455510	FUN_00455510	lib	other
4555c0	FUN_004555c0	lib	other
4556b0	FUN_004556b0	lib	other
455710	FUN_00455710	gamemisc	game_misc
455760	FUN_00455760	lib	other
455860	FUN_00455860	lib	other
455940	FUN_00455940	gamemisc	game_misc
4559c0	FUN_004559c0	lib	other
455ac0	FUN_00455ac0	lib	other
455c30	FUN_00455c30	lib	audit
455d80	FUN_00455d80	game	World
455e70	FUN_00455e70	lib	audit
455fb0	FUN_00455fb0	lib	audit
456010	FUN_00456010	game	World
4560c0	FUN_004560c0	lib	audit
456160	FUN_00456160	lib	other
4563d0	FUN_004563d0	game	World
456710	FUN_00456710	lib	other
4569f0	FUN_004569f0	lib	audit
456a40	FUN_00456a40	lib	audit
456aa6	Catch_All@00456aa6	lib	crtstl
456ae0	FUN_00456ae0	lib	other
456b5c	Catch_All@00456b5c	lib	crtstl
456ba0	FUN_00456ba0	lib	audit
456bf0	FUN_00456bf0	lib	audit
456c30	FUN_00456c30	lib	audit
456c80	FUN_00456c80	lib	audit
456ced	Catch_All@00456ced	lib	crtstl
456d30	FUN_00456d30	lib	other
456d60	FUN_00456d60	lib	audit
456dc0	FUN_00456dc0	lib	audit
456e4a	Catch_All@00456e4a	lib	crtstl
456e90	FUN_00456e90	gamemisc	game_misc
456ee0	FUN_00456ee0	lib	other
456f20	FUN_00456f20	lib	other
456f70	FUN_00456f70	lib	other
456fb0	FUN_00456fb0	gamemisc	game_misc
457040	FUN_00457040	lib	other
4570a0	FUN_004570a0	lib	audit
4571be	Catch_All@004571be	lib	crtstl
4571d0	FUN_004571d0	lib	audit
4572a2	Catch_All@004572a2	lib	crtstl
4572c0	FUN_004572c0	lib	audit
457392	Catch_All@00457392	lib	crtstl
4573d0	FUN_004573d0	game	GameController
457460	FUN_00457460	game	GameController
4574f0	FUN_004574f0	game	GameController
457600	FUN_00457600	game	GameController
4576f0	ctor_0	game	GameController
457800	FUN_00457800	lib	other
4578a0	FUN_004578a0	lib	crtstl
4578e0	FUN_004578e0	lib	crtstl
457900	FUN_00457900	lib	crtstl
457930	FUN_00457930	game	GameController
4579c0	FUN_004579c0	lib	audit
457a10	FUN_00457a10	lib	audit
457a60	FUN_00457a60	lib	audit
457a90	FUN_00457a90	lib	audit
457ae0	FUN_00457ae0	lib	other
457b30	FUN_00457b30	lib	audit
457b80	FUN_00457b80	lib	other
457bd0	FUN_00457bd0	lib	audit
457c20	FUN_00457c20	lib	audit
457c70	FUN_00457c70	lib	audit
457cc0	FUN_00457cc0	lib	audit
457d10	FUN_00457d10	lib	audit
457d60	FUN_00457d60	lib	audit
457db0	FUN_00457db0	lib	audit
457e00	FUN_00457e00	game	GameController
457e20	FUN_00457e20	gamemisc	game_misc
457ea0	FUN_00457ea0	gamemisc	game_misc
457ec0	FUN_00457ec0	game	GameController
457f70	FUN_00457f70	lib	other
458030	FUN_00458030	lib	other
458100	FUN_00458100	lib	other
4581d0	FUN_004581d0	lib	other
458310	FUN_00458310	lib	other
4583f0	FUN_004583f0	lib	other
458500	FUN_00458500	lib	other
458650	FUN_00458650	lib	other
458780	FUN_00458780	lib	other
458860	FUN_00458860	lib	other
458940	FUN_00458940	lib	other
458a20	FUN_00458a20	lib	other
458b90	FUN_00458b90	game	GameController
458ba0	FUN_00458ba0	lib	audit
458bd0	FUN_00458bd0	game	GameController
458bf0	FUN_00458bf0	game	GameController
458c10	FUN_00458c10	lib	other
458ce0	FUN_00458ce0	game	GameController
458cf0	operator=<std::pair<unsigned___int64,unsigned___int64>,0>	lib	crtstl
458d20	FUN_00458d20	game	GameController
458d40	FUN_00458d40	game	GameController
458db6	Catch_All@00458db6	lib	crtstl
458de0	FUN_00458de0	game	GameController
458df0	FUN_00458df0	game	World
458e6f	Catch_All@00458e6f	lib	crtstl
458e90	FUN_00458e90	lib	audit
458f0f	Catch_All@00458f0f	lib	crtstl
458f30	FUN_00458f30	game	World
458faf	Catch_All@00458faf	lib	crtstl
458fd0	FUN_00458fd0	game	World
45904f	Catch_All@0045904f	lib	crtstl
459070	FUN_00459070	game	GameController
4590ef	Catch_All@004590ef	lib	crtstl
459110	FUN_00459110	lib	audit
45918f	Catch_All@0045918f	lib	crtstl
4591b0	FUN_004591b0	lib	audit
45922f	Catch_All@0045922f	lib	crtstl
459250	FUN_00459250	lib	audit
4592cf	Catch_All@004592cf	lib	crtstl
4592f0	FUN_004592f0	lib	audit
45938f	Catch_All@0045938f	lib	crtstl
4593b0	FUN_004593b0	lib	other
4593e0	FUN_004593e0	lib	audit
45947c	Catch_All@0045947c	lib	crtstl
459490	FUN_00459490	lib	audit
4594c0	FUN_004594c0	lib	other
459530	FUN_00459530	gamemisc	game_misc
4595b0	FUN_004595b0	lib	other
459660	FUN_00459660	lib	other
4596e0	ctor_0	game	Chunk
459800	FUN_00459800	gamemisc	game_misc
4599a0	FUN_004599a0	lib	other
459a30	FUN_00459a30	gamemisc	game_misc
459a90	FUN_00459a90	game	GameController
459ab0	FUN_00459ab0	gamemisc	game_misc
459b10	FUN_00459b10	gamemisc	game_misc
459c00	FUN_00459c00	lib	audit
459c40	ctor_0	game	GameController
465ae0	FUN_00465ae0	game	GameController
465b30	FUN_00465b30	lib	other
465b60	FUN_00465b60	lib	other
465bb0	FUN_00465bb0	game	GameController
465c00	FUN_00465c00	lib	other
465c70	FUN_00465c70	gamemisc	game_misc
465ce0	FUN_00465ce0	lib	other
465de0	FUN_00465de0	game	GameController
465e60	FUN_00465e60	lib	other
465ed0	FUN_00465ed0	gamemisc	game_misc
465ef0	FUN_00465ef0	game	GameController
465fb0	FUN_00465fb0	gamemisc	game_misc
465fd0	FUN_00465fd0	game	GameController
466050	FUN_00466050	gamemisc	game_misc
466410	FUN_00466410	lib	other
4664b0	FUN_004664b0	game	GameController
4664e0	<>	game	GameController
466510	FUN_00466510	gamemisc	game_misc
466590	FUN_00466590	gamemisc	game_misc
466650	FUN_00466650	game	GameController
466880	FUN_00466880	game	GameController
466a70	ctor_1	game	WorldInfo
466aa0	FUN_00466aa0	lib	other
466ab0	FUN_00466ab0	lib	other
466ad0	FUN_00466ad0	lib	other
466af0	FUN_00466af0	lib	other
466b10	FUN_00466b10	lib	other
466b40	FUN_00466b40	lib	other
466b90	FUN_00466b90	lib	other
466be0	thunk_FUN_0046ea70	lib	crtstl
466bf0	ctor_1	game	Chunk
466d90	ctor_1	game	GameController
467a70	FUN_00467a70	lib	audit
467ab0	FUN_00467ab0	lib	other
467af0	FUN_00467af0	game	GameController
467b40	FUN_00467b40	lib	other
467b60	FUN_00467b60	lib	audit
467c40	FUN_00467c40	lib	audit
467c70	FUN_00467c70	lib	audit
467f10	FUN_00467f10	lib	audit
467f30	FUN_00467f30	game	GameController
467f60	FUN_00467f60	lib	audit
467fa0	FUN_00467fa0	lib	audit
467fe0	FUN_00467fe0	game	GameController
468000	FUN_00468000	lib	audit
468050	FUN_00468050	lib	audit
4681c0	Catch_All@004681c0	lib	crtstl
4681e0	FUN_004681e0	lib	audit
4682fe	Catch_All@004682fe	lib	crtstl
468310	FUN_00468310	lib	audit
468419	Catch_All@00468419	lib	crtstl
468430	FUN_00468430	lib	audit
4685c8	Catch_All@004685c8	lib	crtstl
4685e0	FUN_004685e0	game	GameController
468620	FUN_00468620	game	GameController
468670	FUN_00468670	game	GameController
4686e0	FUN_004686e0	game	GameController
468790	FUN_00468790	gamemisc	game_misc
468840	FUN_00468840	game	GameController
468870	FUN_00468870	game	GameController
4688a0	FUN_004688a0	game	GameController
4688d0	FUN_004688d0	game	GameController
4688f0	FUN_004688f0	gamemisc	game_misc
468910	FUN_00468910	lib	audit
4689a0	FUN_004689a0	lib	audit
468ad0	FUN_00468ad0	lib	audit
468b70	FUN_00468b70	lib	other
468c60	FUN_00468c60	lib	audit
468c70	FUN_00468c70	lib	audit
468c80	FUN_00468c80	game	GameController
468c90	FUN_00468c90	game	GameController
468ca0	FUN_00468ca0	game	GameController
468cf0	FUN_00468cf0	gamemisc	game_misc
468d30	FUN_00468d30	lib	audit
468d50	FUN_00468d50	game	GameController
468d70	FUN_00468d70	game	GameController
468d90	FUN_00468d90	game	GameController
468db0	FUN_00468db0	game	GameController
468dd0	FUN_00468dd0	game	GameController
468df0	FUN_00468df0	game	GameController
468e20	FUN_00468e20	gamemisc	game_misc
468e70	FUN_00468e70	game	GameController
468eb0	FUN_00468eb0	game	GameController
468ee0	FUN_00468ee0	lib	audit
468f20	FUN_00468f20	gamemisc	game_misc
468f50	FUN_00468f50	game	GameController
468fa0	FUN_00468fa0	lib	other
468fc0	FUN_00468fc0	lib	audit
469000	FUN_00469000	game	GameController
469020	FUN_00469020	gamemisc	game_misc
469060	FUN_00469060	game	GameController
4690a0	FUN_004690a0	game	World
469590	FUN_00469590	lib	crtstl
469c10	FUN_00469c10	game	World
46a8a0	ctor_0	game	WorldInfo
46b740	FUN_0046b740	game	GameController
46d1c0	FUN_0046d1c0	lib	other
46d1f0	FUN_0046d1f0	gamemisc	game_misc
46d220	FUN_0046d220	game	GameController
46d260	vfunc_0	game	Chunk
46d2c0	vfunc_5	lib	crtstl
46d2f0	vfunc_0	game	ChunkBuffer
46d340	vfunc_0	game	GameController
46d370	FUN_0046d370	gamemisc	game_misc
46d3b0	vfunc_0	game	WorldInfo
46d440	FUN_0046d440	lib	audit
46d4b0	FUN_0046d4b0	lib	audit
46d4e0	FUN_0046d4e0	game	GameController
46d520	FUN_0046d520	lib	audit
46d550	FUN_0046d550	lib	audit
46d590	FUN_0046d590	lib	audit
46d5d0	FUN_0046d5d0	lib	audit
46d610	FUN_0046d610	lib	audit
46d650	FUN_0046d650	lib	audit
46d690	FUN_0046d690	lib	audit
46d6d0	FUN_0046d6d0	lib	audit
46d710	FUN_0046d710	lib	audit
46d750	FUN_0046d750	lib	audit
46d790	FUN_0046d790	lib	audit
46d7d0	FUN_0046d7d0	lib	audit
46d810	FUN_0046d810	lib	audit
46d850	FUN_0046d850	lib	audit
46d890	FUN_0046d890	lib	audit
46d8d0	FUN_0046d8d0	lib	audit
46d910	FUN_0046d910	lib	audit
46d950	FUN_0046d950	lib	other
46d990	FUN_0046d990	lib	audit
46d9d0	FUN_0046d9d0	lib	audit
46da00	FUN_0046da00	lib	audit
46da50	vfunc_0	lib	crtstl
46da90	vfunc_4	lib	crtstl
46dac0	FUN_0046dac0	lib	audit
46daf0	FUN_0046daf0	lib	crtstl
46db10	FUN_0046db10	lib	crtstl
46db70	vfunc_2	lib	crtstl
46db80	vfunc_2	lib	crtstl
46db90	vfunc_2	lib	crtstl
46dba0	vfunc_2	lib	crtstl
46dbb0	vfunc_2	lib	crtstl
46dbc0	FUN_0046dbc0	lib	audit
46dc50	FUN_0046dc50	lib	crtstl
46dca0	vfunc_6	lib	crtstl
46dcb0	FUN_0046dcb0	gamemisc	game_misc
46dcc0	FUN_0046dcc0	lib	audit
46dd00	FUN_0046dd00	lib	audit
46dd40	FUN_0046dd40	lib	audit
46dd90	FUN_0046dd90	lib	other
46dde0	FUN_0046dde0	lib	audit
46de30	FUN_0046de30	lib	audit
46e050	vfunc_0	lib	crtstl
46e090	vfunc_0	lib	crtstl
46e0d0	vfunc_0	lib	crtstl
46e110	vfunc_0	lib	crtstl
46e150	FUN_0046e150	lib	audit
46e239	Catch_All@0046e239	lib	crtstl
46e250	FUN_0046e250	gamemisc	game_misc
46e30c	Catch_All@0046e30c	lib	crtstl
46e330	FUN_0046e330	lib	audit
46e40e	Catch_All@0046e40e	lib	crtstl
46e430	FUN_0046e430	lib	other
46e50e	Catch_All@0046e50e	lib	crtstl
46e530	FUN_0046e530	lib	audit
46e5ed	Catch_All@0046e5ed	lib	crtstl
46e610	FUN_0046e610	lib	other
46e6f1	Catch_All@0046e6f1	lib	crtstl
46e710	FUN_0046e710	lib	audit
46e780	FUN_0046e780	game	World
46e800	FUN_0046e800	lib	audit
46e880	FUN_0046e880	lib	other
46e8f0	FUN_0046e8f0	lib	audit
46e970	FUN_0046e970	lib	other
46ea20	vfunc_3	lib	crtstl
46ea30	vfunc_3	lib	crtstl
46ea40	vfunc_3	lib	crtstl
46ea50	vfunc_3	lib	crtstl
46ea60	vfunc_3	lib	crtstl
46ea70	FUN_0046ea70	lib	audit
46eac0	FUN_0046eac0	lib	crtstl
46eaf0	FUN_0046eaf0	lib	crtstl
46eb20	FUN_0046eb20	lib	crtstl
46eb80	FUN_0046eb80	lib	other
46eb90	FUN_0046eb90	game	GameController
46ebe0	FUN_0046ebe0	game	GameController
46eeb0	FUN_0046eeb0	game	ChunkBuffer
46ef20	FUN_0046ef20	gamemisc	game_misc
46ef60	FUN_0046ef60	lib	audit
46f050	FUN_0046f050	lib	audit
46f170	FUN_0046f170	lib	audit
46f270	FUN_0046f270	lib	audit
46f390	FUN_0046f390	lib	other
46f430	FUN_0046f430	game	GameController
46f440	FUN_0046f440	game	GameController
46f450	FUN_0046f450	gamemisc	game_misc
46f480	vfunc_0	lib	other
46f490	FUN_0046f490	game	World
46f620	FUN_0046f620	game	GameController
46f870	FUN_0046f870	lib	audit
46f8b0	FUN_0046f8b0	lib	other
46f910	FUN_0046f910	lib	audit
46f990	FUN_0046f990	gamemisc	game_misc
46f9f0	FUN_0046f9f0	lib	other
46fa50	FUN_0046fa50	lib	audit
46fa90	FUN_0046fa90	gamemisc	game_misc
46fac0	FUN_0046fac0	gamemisc	game_misc
46fc50	ctor_12	game	GameController
4709c0	FUN_004709c0	game	GameController
470d80	FUN_00470d80	game	GameController
4718b0	FUN_004718b0	lib	audit
471910	FUN_00471910	game	GameController
471920	FUN_00471920	game	GameController
4719f0	FUN_004719f0	game	GameController
471b60	FUN_00471b60	game	GameController
471d50	FUN_00471d50	game	GameController
4758c0	FUN_004758c0	gamemisc	game_misc
476660	FUN_00476660	gamemisc	game_misc
477220	FUN_00477220	game	GameController
477230	FUN_00477230	game	GameController
477240	FUN_00477240	lib	audit
477250	FUN_00477250	lib	audit
477280	FUN_00477280	gamemisc	game_misc
4772b0	FUN_004772b0	game	GameController
4777f0	FUN_004777f0	gamemisc	game_misc
4778b0	FUN_004778b0	gamemisc	game_misc
477b80	FUN_00477b80	lib	audit
477bf0	FUN_00477bf0	lib	audit
